Date,Top Performers,Bottom Performers
2007-10,"AFL, FE, TTWO, ADM, ROP, HBAN, BAX, ESS, EIX, JBHT, NUE, MHK, BXP, GL, MAA, AEE, DTE, INCY, SWK, FDS, STT, NTRS, ROL, HOLX, PNW","ED, AVY, CMS, RHI, SNA, CHD, APD, EMN, CINF, CMI, POOL, LNC, BRO, VMC, COO, IEX, AOS, TER, DOV, PPG, ATO, DHI, ROK, SJM, FRT"
2007-11,"NTRS, PNW, VMC, ED, CMS, COO, CHD, ADM, APD, IEX, DOV, CINF, POOL, SWK, BXP, PPG, SJM, ATO, MAA, MHK, FRT, DHI, JBHT, GL, AOS","NUE, EIX, EMN, ROL, TTWO, CMI, BRO, HOLX, SNA, ESS, HBAN, TER, FDS, RHI, ROP, AVY, FE, ROK, DTE, INCY, LNC, AEE, BAX, AFL, STT"
2007-12,"CMI, ATO, FE, SJM, JBHT, HOLX, ADM, TTWO, PPG, INCY, DHI, ED, ROK, AVY, STT, IEX, RHI, AEE, AFL, MHK, SWK, BXP, POOL, ESS, HBAN","NTRS, LNC, TER, EMN, EIX, BRO, CHD, BAX, ROL, GL, COO, MAA, FDS, VMC, DTE, ROP, FRT, CINF, PNW, AOS, SNA, APD, CMS, NUE, DOV"
2008-01,"EMN, MHK, ESS, MAA, BXP, SWK, TER, BAX, DHI, COO, POOL, RHI, ATO, INCY, JBHT, SNA, STT, GL, FDS, PNW, FRT, SJM, APD, ROL, HBAN","PPG, LNC, HOLX, ADM, BRO, NTRS, CMI, AFL, EIX, DTE, AVY, ROK, AEE, IEX, DOV, TTWO, ED, ROP, CMS, CINF, CHD, FE, NUE, VMC, AOS"
2008-02,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-03,"FRT, ESS, BXP, INCY, ROK, ROP, NUE, AFL, TER, AEE, MAA, FDS, SNA, CINF, FE, JBHT, DHI, IEX, LNC, CHD, DOV, APD, COO, ROL, STT","MHK, AOS, ADM, HOLX, CMI, CMS, EMN, VMC, RHI, AVY, TTWO, DTE, BRO, BAX, SWK, HBAN, NTRS, PPG, ED, PNW, POOL, EIX, ATO, SJM, GL"
2008-04,"BXP, ATO, BAX, JBHT, GL, CMS, APD, EIX, ADM, TER, MHK, FRT, ESS, MAA, DTE, HOLX, ED, CHD, AEE, ROP, CMI, VMC, LNC, INCY, TTWO","AFL, IEX, EMN, DOV, SNA, POOL, NUE, NTRS, FDS, BRO, FE, SWK, COO, PPG, STT, RHI, AOS, ROK, CINF, PNW, HBAN, ROL, DHI, SJM, AVY"
2008-05,"DTE, DOV, ROK, MAA, FDS, AVY, CMS, IEX, SJM, ROP, SNA, EMN, FE, RHI, APD, TER, LNC, TTWO, PPG, JBHT, NTRS, AOS, COO, CMI, VMC","EIX, BRO, PNW, SWK, AFL, ESS, AEE, CHD, POOL, HBAN, BXP, CINF, BAX, FRT, GL, DHI, HOLX, INCY, ADM, MHK, ATO, NUE, ED, STT, ROL"
2008-06,"FE, BAX, ATO, ROP, NTRS, HOLX, AOS, PNW, MAA, PPG, COO, SWK, BXP, GL, AEE, CMI, ROL, AFL, TTWO, IEX, JBHT, DTE, ED, CMS, HBAN","EIX, APD, CINF, ROK, SJM, VMC, INCY, RHI, TER, LNC, SNA, AVY, ADM, MHK, FRT, DHI, POOL, FDS, STT, ESS, BRO, DOV, EMN, CHD, NUE"
2008-07,"PNW, SNA, BAX, BXP, VMC, FRT, PPG, RHI, LNC, POOL, HBAN, INCY, AOS, IEX, DOV, DHI, FDS, SJM, ROL, ESS, NTRS, MAA, STT, JBHT, CINF","ROK, ED, CMI, BRO, AVY, CMS, COO, MHK, ROP, EIX, ATO, APD, NUE, CHD, DTE, TER, HOLX, ADM, EMN, AFL, TTWO, FE, AEE, GL, SWK"
2008-08,"TTWO, POOL, AVY, COO, FDS, SWK, LNC, PNW, BXP, CINF, ROK, FRT, HBAN, AOS, ROL, ATO, PPG, GL, ED, DTE, NTRS, MHK, VMC, BRO, HOLX","CHD, DHI, SJM, INCY, AFL, AEE, SNA, RHI, EMN, CMS, NUE, STT, EIX, APD, ROP, ESS, MAA, ADM, CMI, IEX, FE, BAX, JBHT, DOV, TER"
2008-09,"HBAN, ROL, BRO, ED, DHI, AFL, FRT, ESS, VMC, HOLX, EMN, BXP, JBHT, CMS, SNA, FE, AVY, AEE, PPG, SJM, COO, DTE, AOS, CINF, TTWO","CMI, ROP, POOL, BAX, RHI, APD, INCY, NUE, ROK, MHK, PNW, ATO, MAA, DOV, FDS, IEX, TER, STT, LNC, ADM, EIX, SWK, NTRS, CHD, GL"
2008-10,"NUE, HBAN, ED, ATO, PNW, BAX, ROL, CINF, LNC, COO, ADM, BRO, INCY, DHI, CMI, CHD, HOLX, TER, GL, SJM, SNA, MAA, MHK, FRT, TTWO","VMC, EMN, ROK, FDS, POOL, IEX, AFL, RHI, BXP, STT, FE, NTRS, DOV, AVY, SWK, ROP, AOS, CMS, ESS, AEE, PPG, JBHT, APD, DTE, EIX"
2008-11,"AEE, MAA, DTE, AFL, AOS, ADM, FDS, ATO, TTWO, HOLX, ROK, CINF, FE, RHI, VMC, SJM, ROP, CHD, DHI, ED, EIX, DOV, FRT, JBHT, MHK","BRO, TER, BXP, SWK, STT, SNA, PNW, CMI, INCY, LNC, COO, EMN, NTRS, APD, HBAN, GL, BAX, NUE, PPG, AVY, ESS, ROL, POOL, CMS, IEX"
2008-12,"FRT, SWK, ADM, PNW, BRO, CMI, APD, POOL, AVY, IEX, ROL, ROK, MHK, LNC, BXP, NUE, GL, COO, DHI, VMC, NTRS, INCY, DOV, TER, FDS","SNA, BAX, CMS, MAA, RHI, AOS, HOLX, STT, AEE, CHD, ROP, HBAN, DTE, TTWO, EIX, SJM, EMN, ATO, JBHT, PPG, ED, FE, ESS, CINF, AFL"
2009-01,"BAX, ED, PNW, SJM, ATO, FE, EIX, CMS, COO, TER, NTRS, AEE, APD, HOLX, BRO, SWK, TTWO, HBAN, AOS, IEX, ROP, CHD, ADM, AFL, STT","GL, VMC, MHK, AVY, CINF, SNA, INCY, MAA, BXP, LNC, ROK, RHI, FRT, EMN, DHI, JBHT, DOV, ROL, ESS, POOL, PPG, NUE, CMI, FDS, DTE"
2009-02,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-03,"ROK, ROL, SWK, VMC, CMS, NTRS, SNA, ATO, CHD, DOV, TER, EIX, ESS, ADM, TTWO, MHK, EMN, FDS, DTE, GL, CMI, STT, APD, PPG, COO","ROP, MAA, JBHT, AFL, RHI, HOLX, DHI, HBAN, NUE, IEX, BRO, FRT, CINF, ED, AVY, INCY, SJM, PNW, POOL, BAX, FE, BXP, LNC, AEE, AOS"
2009-04,"DTE, TTWO, COO, NUE, ROP, VMC, FDS, HBAN, LNC, ATO, CINF, MHK, EMN, FE, SJM, AFL, ROK, BXP, ROL, CHD, TER, SNA, RHI, POOL, DHI","CMI, SWK, AVY, PNW, AOS, FRT, BRO, MAA, PPG, APD, DOV, JBHT, IEX, HOLX, ESS, GL, STT, CMS, AEE, INCY, EIX, NTRS, ED, BAX, ADM"
2009-05,"JBHT, NUE, ESS, LNC, NTRS, BAX, HBAN, EMN, INCY, GL, STT, AFL, TER, PNW, EIX, DTE, SJM, DOV, ADM, AEE, PPG, SNA, COO, CHD, FE","ROL, IEX, VMC, SWK, CMS, CINF, ROP, TTWO, CMI, FRT, ED, AVY, DHI, AOS, ATO, ROK, POOL, BXP, MHK, HOLX, RHI, APD, FDS, BRO, MAA"
2009-06,"TTWO, CMI, PNW, AOS, CHD, CMS, EIX, ED, AEE, HBAN, DOV, DTE, ATO, ROK, ROP, IEX, ROL, FE, BRO, BAX, SJM, DHI, HOLX, RHI, STT","NUE, MAA, LNC, ESS, EMN, GL, NTRS, AVY, SNA, MHK, COO, FDS, SWK, POOL, TER, ADM, FRT, AFL, VMC, BXP, CINF, APD, JBHT, PPG, INCY"
2009-07,"CINF, DTE, CHD, ATO, MAA, CMS, BAX, STT, FE, ESS, INCY, PNW, ROL, AVY, ROP, GL, ED, MHK, POOL, RHI, EMN, AEE, EIX, HOLX, ROK","PPG, SNA, DHI, LNC, CMI, AFL, SJM, DOV, AOS, SWK, APD, TER, FDS, ADM, FRT, BXP, NTRS, IEX, COO, VMC, NUE, TTWO, JBHT, BRO, HBAN"
2009-08,"FE, GL, FRT, AFL, CINF, AEE, RHI, VMC, CMI, EMN, SNA, TER, PNW, SJM, STT, CMS, BRO, EIX, INCY, ED, LNC, DHI, AVY, ESS, BXP","MAA, HOLX, HBAN, TTWO, SWK, DOV, ROK, BAX, DTE, PPG, JBHT, POOL, APD, ATO, NUE, ADM, CHD, FDS, MHK, ROL, IEX, NTRS, AOS, ROP, COO"
2009-09,"COO, VMC, BXP, ROP, TTWO, ESS, PPG, ROL, AFL, IEX, NUE, ATO, SWK, APD, ED, HBAN, MAA, FDS, FE, LNC, EMN, ROK, INCY, SJM, AVY","JBHT, DOV, TER, GL, ADM, CINF, DTE, CMS, EIX, STT, BAX, AOS, AEE, POOL, SNA, MHK, RHI, BRO, DHI, FRT, CMI, HOLX, NTRS, CHD, PNW"
2009-10,"SWK, DTE, SNA, AOS, ADM, IEX, CHD, HOLX, TER, LNC, RHI, BXP, JBHT, GL, COO, FE, BAX, PNW, EIX, ESS, BRO, ROL, DHI, CMI, ROK","FDS, PPG, STT, AFL, MAA, FRT, DOV, AEE, TTWO, HBAN, VMC, NUE, NTRS, INCY, POOL, MHK, ATO, EMN, AVY, CINF, ROP, CMS, ED, SJM, APD"
2009-11,"FRT, DOV, DTE, MAA, APD, SWK, GL, CMS, EIX, AEE, NUE, AOS, ROK, ESS, JBHT, TER, ED, AVY, VMC, PPG, INCY, IEX, CMI, CHD, ROP","TTWO, ADM, COO, EMN, PNW, FDS, SJM, AFL, BXP, BAX, CINF, HBAN, POOL, DHI, MHK, LNC, RHI, BRO, HOLX, ROL, ATO, STT, NTRS, SNA, FE"
2009-12,"NUE, INCY, FE, VMC, ROL, ROK, DTE, ATO, LNC, BAX, AEE, ED, POOL, SWK, NTRS, DHI, STT, FRT, SJM, IEX, ESS, PNW, MAA, AOS, TER","RHI, CINF, CHD, CMI, DOV, EIX, ADM, SNA, MHK, COO, CMS, JBHT, AFL, BRO, GL, ROP, HOLX, EMN, BXP, FDS, HBAN, AVY, APD, TTWO, PPG"
2010-01,"DHI, AFL, HBAN, HOLX, DOV, ROK, GL, CINF, ROL, INCY, RHI, PPG, SWK, IEX, TTWO, COO, AEE, FE, ATO, APD, EMN, JBHT, ROP, FDS, ADM","FRT, POOL, ED, ESS, EIX, SNA, CMS, NTRS, MAA, SJM, BXP, DTE, PNW, BRO, VMC, MHK, TER, NUE, AVY, AOS, CMI, STT, BAX, LNC, CHD"
2010-02,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
2010-03,"NUE, RHI, CMI, VMC, APD, CINF, HOLX, BRO, PPG, EMN, IEX, ED, FRT, AEE, MHK, ATO, ROK, EIX, ESS, ROP, INCY, DOV, NTRS, PNW, SNA","LNC, DTE, TTWO, ROL, FE, DHI, CMS, BAX, AOS, AVY, GL, POOL, HBAN, TER, FDS, BXP, AFL, SJM, JBHT, STT, SWK, COO, ADM, MAA, CHD"
2010-04,"TTWO, TER, DTE, POOL, SWK, AVY, ROK, PPG, FRT, MAA, EMN, ROP, BXP, CMS, APD, ATO, CHD, HBAN, VMC, JBHT, FDS, ESS, MHK, CMI, DHI","BRO, DOV, SNA, EIX, IEX, ED, SJM, AEE, NUE, GL, ROL, COO, AFL, STT, HOLX, INCY, ADM, FE, BAX, RHI, AOS, PNW, LNC, CINF, NTRS"
2010-05,"TTWO, MAA, EMN, CMS, SJM, ADM, FDS, AOS, PPG, HBAN, IEX, ATO, SNA, RHI, NTRS, FE, JBHT, CMI, EIX, ED, DTE, COO, AEE, NUE, CHD","FRT, ROP, PNW, CINF, INCY, GL, BXP, BRO, ROL, POOL, DHI, HOLX, DOV, LNC, AFL, AVY, STT, ROK, MHK, VMC, BAX, SWK, TER, APD, ESS"
2010-06,"SJM, COO, PNW, AOS, ADM, ED, FE, ATO, CMS, DTE, SWK, LNC, POOL, NTRS, ROK, ESS, BXP, SNA, HOLX, IEX, RHI, DOV, APD, MAA, AVY","JBHT, PPG, CINF, FRT, CHD, CMI, GL, BAX, AEE, ROP, AFL, TTWO, ROL, DHI, MHK, INCY, VMC, EMN, STT, TER, NUE, HBAN, EIX, BRO, FDS"
2010-07,"MAA, HBAN, SNA, ESS, CMS, JBHT, AEE, BAX, CINF, GL, ATO, LNC, FE, ED, MHK, RHI, ADM, CHD, ROL, EIX, PNW, BRO, VMC, NUE, CMI","DTE, SJM, EMN, INCY, BXP, AFL, STT, PPG, SWK, DOV, TTWO, AOS, APD, IEX, FRT, DHI, FDS, ROP, AVY, TER, ROK, HOLX, NTRS, POOL, COO"
2010-08,"CMS, PNW, COO, ED, ADM, AEE, APD, EIX, DTE, FRT, MAA, ESS, HOLX, STT, MHK, AVY, SNA, CHD, SWK, JBHT, GL, IEX, ROP, DHI, DOV","CMI, ROL, NUE, AOS, ROK, PPG, BRO, SJM, AFL, INCY, CINF, FE, BAX, ATO, TTWO, VMC, POOL, TER, RHI, HBAN, LNC, FDS, NTRS, EMN, BXP"
2010-09,"POOL, DHI, CINF, GL, HBAN, STT, FE, BRO, CHD, JBHT, ATO, NTRS, SJM, ADM, CMS, NUE, PNW, ESS, MAA, INCY, TER, TTWO, CMI, ROK, RHI","MHK, EMN, FRT, ED, LNC, BXP, IEX, DOV, AVY, ROL, COO, SWK, SNA, HOLX, AOS, ROP, BAX, APD, PPG, FDS, AFL, EIX, AEE, VMC, DTE"
2010-10,"SNA, EIX, FDS, GL, AFL, MHK, BAX, EMN, COO, ROP, SJM, PPG, TTWO, MAA, ADM, BXP, RHI, ESS, INCY, JBHT, CINF, NTRS, AEE, APD, ED","DTE, LNC, ROL, STT, BRO, CMS, SWK, DOV, IEX, CHD, FRT, ROK, NUE, TER, ATO, POOL, HOLX, DHI, FE, AOS, CMI, AVY, VMC, HBAN, PNW"
2010-11,"VMC, COO, ROK, AOS, TER, POOL, ROP, IEX, SNA, TTWO, ROL, STT, AVY, DOV, HBAN, BRO, CINF, HOLX, RHI, ATO, CMI, PPG, MAA, JBHT, APD","NTRS, FDS, GL, EIX, MHK, AFL, FRT, DTE, BAX, SWK, DHI, FE, BXP, ED, LNC, CMS, ADM, INCY, ESS, SJM, NUE, EMN, CHD, AEE, PNW"
2010-12,"ROK, PPG, EMN, MHK, SNA, STT, DOV, FE, POOL, CHD, FDS, ROP, APD, COO, CINF, BRO, ATO, CMS, EIX, SJM, IEX, ADM, BAX, GL, ED","MAA, ESS, BXP, PNW, DHI, TER, HBAN, LNC, NUE, HOLX, INCY, CMI, AVY, SWK, JBHT, VMC, RHI, TTWO, AFL, NTRS, ROL, DTE, FRT, AOS, AEE"
2011-01,"DOV, SWK, ADM, POOL, FDS, HOLX, FE, NUE, HBAN, CMS, ATO, GL, FRT, DHI, LNC, BRO, DTE, RHI, ESS, CINF, AFL, TER, ROK, AOS, EMN","BXP, AEE, COO, TTWO, ROP, IEX, STT, ED, JBHT, MAA, PPG, SNA, NTRS, SJM, EIX, VMC, ROL, CMI, BAX, APD, MHK, INCY, PNW, AVY, CHD"
2011-02,"CHD, BAX, ROP, ROK, COO, VMC, ESS, CINF, BRO, APD, PNW, GL, PPG, FRT, MHK, NUE, IEX, SWK, FDS, ATO, ROL, TTWO, MAA, POOL, EIX","AFL, ADM, TER, SJM, LNC, DTE, RHI, BXP, JBHT, SNA, HOLX, EMN, DOV, ED, INCY, HBAN, AOS, AVY, CMI, DHI, STT, FE, AEE, CMS, NTRS"
2011-03,"AOS, JBHT, CMI, PPG, ROK, EMN, IEX, AVY, CHD, MHK, SNA, SJM, DTE, ROL, CMS, ROP, DOV, ED, INCY, COO, HOLX, GL, ATO, SWK, PNW","BAX, STT, AEE, ESS, FDS, VMC, AFL, LNC, TER, TTWO, NUE, CINF, RHI, POOL, FRT, HBAN, ADM, APD, NTRS, EIX, DHI, BRO, MAA, BXP, FE"
2011-04,"CMI, EMN, EIX, FRT, COO, FE, IEX, DHI, APD, AFL, BAX, AEE, TTWO, SJM, JBHT, FDS, DTE, MAA, STT, LNC, CHD, DOV, ROL, POOL, NUE","SNA, ADM, ED, HBAN, ATO, INCY, BXP, ESS, PNW, GL, CMS, BRO, ROP, TER, ROK, SWK, CINF, MHK, NTRS, VMC, RHI, AOS, HOLX, PPG, AVY"
2011-05,"SJM, PNW, BAX, BXP, MAA, DTE, BRO, FE, MHK, CHD, ED, SWK, ESS, AVY, AEE, FDS, TTWO, CMS, EIX, FRT, COO, NUE, RHI, PPG, LNC","AOS, ROK, ATO, INCY, ROL, CINF, JBHT, ROP, IEX, HBAN, NTRS, HOLX, SNA, DHI, AFL, ADM, CMI, VMC, STT, EMN, DOV, GL, TER, APD, POOL"
2011-06,"INCY, COO, ROK, SNA, PPG, JBHT, AOS, ROL, ED, DOV, IEX, ATO, APD, BAX, FE, MHK, AVY, TER, FDS, TTWO, ADM, HOLX, NTRS, DHI, VMC","CINF, EMN, CHD, DTE, SJM, GL, AEE, LNC, FRT, NUE, BRO, BXP, SWK, AFL, ESS, MAA, EIX, PNW, STT, RHI, CMI, POOL, HBAN, ROP, CMS"
2011-07,"MAA, ESS, FRT, DHI, SJM, BXP, CMI, RHI, AEE, FE, DTE, ADM, ATO, IEX, SNA, TER, SWK, HOLX, INCY, STT, HBAN, PPG, LNC, APD, ROL","GL, CINF, PNW, EMN, NUE, JBHT, COO, CMS, BAX, ROP, AVY, ROK, BRO, MHK, TTWO, VMC, DOV, POOL, FDS, AOS, NTRS, AFL, ED, EIX, CHD"
2011-08,"ROL, CHD, ED, PNW, AEE, FRT, CMS, ESS, VMC, CINF, MAA, DTE, ATO, PPG, INCY, AVY, APD, SJM, NUE, SNA, ADM, SWK, ROP, GL, AOS","DOV, MHK, FDS, BAX, BRO, POOL, LNC, BXP, EIX, TTWO, AFL, HBAN, NTRS, EMN, STT, RHI, DHI, CMI, JBHT, ROK, HOLX, TER, IEX, COO, FE"
2011-09,"COO, EIX, FE, ED, CHD, SJM, CMS, POOL, FDS, BAX, STT, TER, FRT, NTRS, GL, HOLX, PPG, APD, AFL, CINF, HBAN, TTWO, DTE, LNC, VMC","SWK, PNW, ATO, DOV, AOS, EMN, ESS, IEX, MAA, SNA, BRO, BXP, AVY, DHI, MHK, INCY, ADM, NUE, ROK, CMI, RHI, ROP, ROL, JBHT, AEE"
2011-10,"HBAN, FRT, AEE, DTE, EIX, AVY, PNW, HOLX, ATO, SJM, CMS, TER, SWK, MAA, AFL, STT, RHI, TTWO, BRO, DHI, MHK, PPG, LNC, CMI, SNA","ROK, NUE, ESS, DOV, ROP, GL, JBHT, ADM, NTRS, ROL, AOS, EMN, IEX, APD, VMC, FDS, BXP, POOL, CINF, ED, FE, COO, BAX, INCY, CHD"
2011-11,"HOLX, JBHT, DHI, LNC, AOS, AEE, ROP, PNW, GL, POOL, NUE, ADM, VMC, MHK, IEX, ED, SWK, CINF, ROK, ROL, PPG, HBAN, DTE, EMN, CMS","RHI, CHD, INCY, MAA, NTRS, ESS, FDS, BAX, TER, BRO, SNA, AFL, BXP, EIX, CMI, APD, COO, TTWO, STT, AVY, SJM, FE, DOV, FRT, ATO"
2011-12,"MHK, AVY, MAA, INCY, BRO, RHI, CMS, DOV, DHI, ESS, ED, NTRS, EIX, HBAN, BXP, SWK, CHD, SJM, DTE, VMC, CINF, FRT, AOS, COO, ROP","GL, IEX, APD, STT, PNW, TER, FE, ROL, NUE, AFL, CMI, FDS, ADM, PPG, BAX, LNC, TTWO, AEE, ROK, ATO, EMN, JBHT, POOL, SNA, HOLX"
2012-01,"DOV, IEX, CINF, ROP, PPG, ROK, AOS, GL, BXP, HBAN, FRT, NTRS, APD, SWK, ESS, EMN, COO, MHK, MAA, TER, CMI, INCY, HOLX, TTWO, NUE","JBHT, POOL, BAX, SNA, AFL, VMC, LNC, DHI, FDS, SJM, BRO, ADM, ED, FE, AVY, ROL, AEE, ATO, RHI, STT, PNW, DTE, CMS, CHD, EIX"
2012-02,"SWK, ADM, SNA, NTRS, STT, CINF, EMN, POOL, AOS, GL, CHD, FE, BAX, BRO, MHK, IEX, DHI, ROK, RHI, APD, HBAN, EIX, CMI, LNC, AVY","COO, PPG, HOLX, VMC, DTE, AEE, DOV, FRT, PNW, TER, JBHT, ROL, ATO, SJM, INCY, ESS, BXP, NUE, AFL, CMS, ROP, ED, MAA, FDS, TTWO"
2012-03,"SJM, ROP, ESS, STT, MAA, RHI, NTRS, JBHT, LNC, DHI, PPG, ROL, MHK, FE, HOLX, CMS, CHD, ATO, BXP, GL, TER, BAX, COO, POOL, ADM","INCY, FDS, HBAN, DTE, PNW, APD, AEE, ED, EIX, FRT, IEX, BRO, SNA, SWK, ROK, EMN, VMC, AFL, CINF, NUE, DOV, AVY, AOS, TTWO, CMI"
2012-04,"PPG, COO, DHI, AVY, AOS, FDS, ESS, EMN, FRT, CMS, CINF, HBAN, EIX, BXP, ATO, DTE, CHD, IEX, ROP, FE, SNA, STT, INCY, BRO, AEE","TER, ED, JBHT, MAA, PNW, NTRS, MHK, VMC, TTWO, NUE, BAX, APD, LNC, SWK, CMI, ROK, ADM, GL, SJM, AFL, HOLX, RHI, POOL, DOV, ROL"
2012-05,"CHD, ADM, JBHT, PNW, EIX, ATO, MHK, DHI, ED, CMS, CINF, DTE, FDS, POOL, MAA, DOV, SWK, NTRS, AVY, NUE, BAX, IEX, APD, ROK, INCY","BRO, BXP, ESS, RHI, GL, SJM, COO, SNA, AOS, FRT, HBAN, VMC, TTWO, CMI, LNC, TER, EMN, HOLX, AFL, STT, PPG, AEE, ROP, FE, ROL"
2012-06,"POOL, GL, STT, EMN, HOLX, AFL, ATO, BRO, NTRS, INCY, FE, NUE, FRT, AOS, LNC, ROL, CINF, BXP, BAX, PNW, CHD, JBHT, DTE, ED, AEE","SNA, PPG, EIX, MHK, ESS, APD, VMC, DHI, CMS, MAA, RHI, CMI, ROK, ADM, COO, AVY, DOV, SWK, TER, ROP, HBAN, TTWO, FDS, IEX, SJM"
2012-07,"SNA, ROL, FRT, CMS, TER, SWK, NUE, DTE, EMN, CHD, ED, PNW, AEE, PPG, ESS, BXP, AFL, HOLX, ATO, FE, AVY, BAX, INCY, ROK, SJM","DOV, MAA, AOS, ROP, EIX, CINF, APD, FDS, STT, POOL, LNC, JBHT, BRO, TTWO, COO, RHI, MHK, DHI, VMC, HBAN, IEX, ADM, GL, CMI, NTRS"
2012-08,"MHK, DHI, ROK, POOL, TER, DOV, HOLX, HBAN, EMN, AFL, IEX, BRO, ROP, GL, STT, APD, ADM, SNA, NTRS, CINF, TTWO, LNC, COO, AOS, SJM","AVY, CMI, BXP, PPG, VMC, BAX, CMS, ED, EIX, CHD, DTE, JBHT, AEE, NUE, ESS, PNW, RHI, ATO, INCY, FE, SWK, ROL, MAA, FDS, FRT"
2012-09,"DHI, ROP, POOL, AOS, PPG, FDS, IEX, HBAN, AFL, EIX, LNC, SNA, DOV, ATO, EMN, CMS, HOLX, VMC, AVY, PNW, BAX, DTE, ADM, SJM, FE","SWK, COO, MHK, TTWO, RHI, NUE, STT, ROL, GL, APD, INCY, TER, CMI, MAA, ROK, ESS, FRT, CINF, BXP, CHD, JBHT, BRO, ED, AEE, NTRS"
2012-10,"SNA, STT, TTWO, CINF, NUE, AOS, BAX, DTE, EMN, MHK, AFL, FE, NTRS, EIX, CMS, FRT, TER, LNC, ROK, JBHT, HOLX, PPG, ESS, AEE, IEX","AVY, COO, DHI, CMI, POOL, RHI, ED, ATO, PNW, SWK, HBAN, FDS, CHD, APD, BXP, ROL, VMC, DOV, BRO, INCY, GL, ADM, MAA, SJM, ROP"
2012-11,"DOV, APD, TER, CHD, AFL, IEX, PPG, BAX, RHI, BRO, CMI, AOS, SWK, AVY, SJM, GL, MHK, SNA, EMN, NUE, ROP, FDS, VMC, ROK, TTWO","INCY, CINF, CMS, JBHT, NTRS, ROL, AEE, ED, HOLX, DHI, FE, ESS, HBAN, FRT, BXP, EIX, MAA, ATO, DTE, PNW, COO, ADM, POOL, STT, LNC"
2012-12,"PPG, TER, ROK, STT, MHK, HOLX, LNC, NUE, NTRS, AVY, ESS, DOV, MAA, HBAN, IEX, ADM, BXP, SWK, AEE, RHI, EMN, CMI, DHI, POOL, ATO","APD, AFL, JBHT, ED, BAX, AOS, INCY, BRO, FDS, CINF, COO, ROL, TTWO, SJM, VMC, PNW, DTE, EIX, GL, CHD, FE, CMS, SNA, ROP, FRT"
2013-01,"AOS, HBAN, COO, CINF, VMC, POOL, CHD, GL, NUE, EIX, BRO, IEX, AEE, DTE, ATO, ROK, CMI, ESS, ROP, CMS, DOV, FDS, EMN, APD, PNW","SWK, ADM, NTRS, DHI, SJM, SNA, BAX, FRT, ED, HOLX, STT, JBHT, MHK, ROL, LNC, AVY, RHI, INCY, TTWO, PPG, MAA, BXP, TER, FE, AFL"
2013-02,"SJM, MAA, CHD, ROP, AVY, CINF, DOV, PNW, DTE, FDS, COO, MHK, AEE, ED, TER, JBHT, AOS, CMS, NTRS, INCY, TTWO, IEX, SWK, LNC, ATO","ADM, BRO, STT, ROK, GL, HBAN, CMI, RHI, FRT, VMC, HOLX, AFL, DHI, ESS, FE, PPG, NUE, EMN, BXP, APD, SNA, ROL, BAX, EIX, POOL"
2013-03,"DHI, FE, BAX, JBHT, BRO, MHK, ADM, GL, RHI, CMS, AVY, INCY, POOL, CINF, AFL, IEX, HBAN, CHD, EIX, SJM, ED, STT, AEE, HOLX, SNA","PNW, SWK, AOS, NTRS, NUE, DTE, ROP, ATO, LNC, TTWO, COO, FRT, VMC, ESS, APD, ROL, CMI, EMN, FDS, ROK, TER, BXP, MAA, DOV, PPG"
2013-04,"PPG, FRT, BXP, DTE, EIX, DHI, CMS, PNW, ESS, AEE, AFL, CINF, LNC, ED, SNA, SJM, ATO, GL, AOS, POOL, COO, FE, FDS, TER, APD","ADM, HOLX, CMI, SWK, ROP, TTWO, INCY, DOV, NUE, JBHT, EMN, VMC, BRO, BAX, AVY, IEX, HBAN, RHI, MHK, ROK, CHD, ROL, NTRS, STT, MAA"
2013-05,"TER, TTWO, APD, HBAN, NTRS, EMN, VMC, IEX, RHI, SWK, SNA, LNC, POOL, AVY, BRO, PPG, FDS, AOS, GL, ROP, ROL, ROK, JBHT, COO, AFL","NUE, DOV, STT, CMI, HOLX, BAX, MHK, INCY, ESS, CMS, DTE, FRT, DHI, PNW, AEE, ADM, ATO, CHD, CINF, BXP, SJM, FE, EIX, ED, MAA"
