Date,Top Performers,Bottom Performers
2009-09,"INCY, CMI, EMN, AFL, LNC, MHK, JBHT, FDS, TTWO, APD, CHD, SJM, SNA, NUE, BAX, ROK, STT, ROL, NTRS, FRT, IEX, SWK, PPG, DHI, GL","AOS, MAA, RHI, BXP, ATO, ROP, POOL, DTE, HOLX, CMS, ED, VMC, TER, FE, DOV, COO, PNW, EIX, ESS, ADM, AVY, HBAN, CINF, BRO, AEE"
2009-10,"INCY, CMI, JBHT, EMN, FDS, AFL, LNC, MHK, APD, TTWO, SJM, CHD, ROL, NUE, BAX, STT, ROK, IEX, SNA, ROP, FRT, NTRS, AOS, PPG, SWK","GL, BXP, ATO, MAA, TER, DOV, DTE, CMS, VMC, HOLX, ED, FE, POOL, RHI, EIX, DHI, AVY, COO, PNW, ESS, ADM, HBAN, CINF, BRO, AEE"
2009-11,"INCY, CMI, AFL, FDS, LNC, JBHT, EMN, MHK, TTWO, APD, SJM, AOS, CHD, SWK, SNA, ROL, ROK, BAX, IEX, GL, PPG, ROP, FRT, BXP, MAA","DOV, STT, NTRS, ATO, DTE, NUE, TER, CMS, ED, DHI, AVY, VMC, FE, ADM, HOLX, POOL, RHI, EIX, COO, PNW, ESS, CINF, BRO, HBAN, AEE"
2009-12,"INCY, CMI, AFL, EMN, FDS, JBHT, SJM, APD, LNC, AOS, CHD, SWK, MHK, PPG, BAX, ROL, SNA, MAA, IEX, TTWO, GL, ROK, FRT, DOV, DTE","ROP, BXP, NTRS, COO, STT, NUE, ED, ADM, CMS, TER, ATO, PNW, FE, EIX, AVY, VMC, ESS, HOLX, CINF, POOL, RHI, DHI, BRO, AEE, HBAN"
2010-01,"INCY, CMI, AFL, EMN, JBHT, SJM, FDS, MHK, LNC, APD, COO, AOS, SNA, SWK, CHD, ROL, ROK, BAX, MAA, IEX, PPG, NUE, GL, TER, FRT","DTE, DOV, ADM, ROP, BXP, ED, CMS, ATO, NTRS, TTWO, STT, RHI, FE, PNW, VMC, ESS, EIX, POOL, HOLX, AVY, DHI, CINF, BRO, AEE, HBAN"
2010-02,"INCY, CMI, AFL, EMN, SJM, LNC, FDS, JBHT, ROK, SNA, ROL, AOS, APD, MHK, CHD, COO, SWK, PPG, GL, MAA, BAX, DOV, DTE, IEX, TER","ADM, CMS, FRT, NTRS, ROP, ED, ATO, TTWO, STT, PNW, NUE, BXP, FE, RHI, POOL, EIX, HBAN, DHI, CINF, ESS, AVY, HOLX, VMC, BRO, AEE"
2010-03,"INCY, CMI, AFL, EMN, JBHT, SJM, ROK, FDS, MHK, COO, LNC, ROL, MAA, AOS, SWK, CHD, SNA, PPG, DOV, GL, APD, DTE, BAX, IEX, ROP","FRT, NTRS, STT, TER, ATO, ED, CMS, TTWO, ADM, NUE, PNW, POOL, BXP, RHI, DHI, ESS, HOLX, CINF, EIX, HBAN, FE, AVY, BRO, AEE, VMC"
2010-04,"INCY, CMI, AFL, EMN, AOS, JBHT, LNC, FDS, ROK, ROL, MHK, SJM, MAA, SWK, SNA, CHD, GL, COO, APD, IEX, PPG, DOV, DTE, BAX, ROP","FRT, NTRS, ATO, RHI, DHI, TER, BXP, POOL, STT, ED, CMS, PNW, NUE, ESS, ADM, CINF, HBAN, TTWO, HOLX, AVY, EIX, BRO, FE, AEE, VMC"
2010-05,"INCY, CMI, AFL, EMN, AOS, ROK, MHK, FDS, JBHT, LNC, MAA, ROL, SJM, SWK, DOV, CHD, SNA, APD, GL, PPG, DHI, COO, FRT, IEX, DTE","ROP, ESS, HBAN, TER, BXP, ATO, RHI, NTRS, ED, NUE, POOL, TTWO, CMS, PNW, AVY, STT, BAX, BRO, ADM, CINF, HOLX, EIX, VMC, FE, AEE"
2010-06,"INCY, CMI, EMN, AFL, LNC, FDS, MHK, AOS, JBHT, ROK, MAA, ROL, SNA, GL, CHD, SJM, FRT, SWK, DOV, APD, PPG, BXP, ESS, TER, HBAN","COO, DTE, IEX, ROP, TTWO, POOL, DHI, ED, ATO, RHI, PNW, NTRS, NUE, CMS, STT, AVY, BRO, ADM, CINF, HOLX, BAX, VMC, EIX, AEE, FE"
2010-07,"INCY, CMI, AFL, EMN, LNC, MAA, AOS, FDS, ROL, SNA, JBHT, FRT, MHK, GL, ROK, COO, BXP, CHD, SJM, SWK, ESS, DTE, DOV, PPG, PNW","APD, HBAN, ED, ROP, TER, ATO, IEX, POOL, DHI, CMS, NUE, NTRS, TTWO, RHI, ADM, AVY, BRO, STT, CINF, BAX, HOLX, VMC, FE, EIX, AEE"
2010-08,"INCY, CMI, AFL, MAA, EMN, LNC, FDS, JBHT, FRT, BXP, ROL, SWK, GL, SJM, AOS, MHK, CHD, SNA, ESS, ROK, DHI, DOV, PPG, PNW, COO","DTE, ED, ATO, HBAN, IEX, CMS, TER, ROP, APD, NUE, POOL, TTWO, RHI, ADM, CINF, NTRS, AVY, STT, BAX, BRO, FE, HOLX, VMC, EIX, AEE"
2010-09,"INCY, CMI, AFL, EMN, FDS, MAA, LNC, BXP, GL, JBHT, MHK, SNA, FRT, SJM, AOS, COO, CHD, SWK, ROK, DHI, PPG, DOV, ESS, HBAN, CMS","PNW, DTE, ROL, ATO, ED, APD, TER, IEX, ADM, TTWO, ROP, POOL, NUE, STT, RHI, NTRS, AVY, CINF, BAX, BRO, HOLX, AEE, EIX, FE, VMC"
2010-10,"INCY, CMI, EMN, AFL, MAA, AOS, MHK, DHI, FDS, JBHT, ROK, SWK, SNA, SJM, COO, DOV, ROL, GL, CHD, TER, LNC, PPG, POOL, BXP, IEX","FRT, PNW, ESS, HBAN, CMS, ATO, RHI, ED, DTE, TTWO, APD, ADM, ROP, AVY, BAX, NUE, NTRS, CINF, STT, BRO, FE, AEE, HOLX, EIX, VMC"
2010-11,"INCY, CMI, EMN, AOS, COO, AFL, MAA, FDS, MHK, SNA, SJM, DOV, ROK, JBHT, DHI, TER, SWK, GL, LNC, CHD, PPG, ROL, POOL, IEX, FRT","BXP, PNW, CMS, ESS, RHI, ATO, ED, DTE, HBAN, APD, TTWO, ADM, ROP, BRO, CINF, AVY, BAX, NUE, NTRS, STT, EIX, AEE, VMC, FE, HOLX"
2010-12,"INCY, CMI, EMN, AOS, COO, FDS, MAA, TER, SJM, JBHT, SNA, ROK, DOV, DHI, POOL, SWK, AFL, PPG, ROL, MHK, GL, ESS, RHI, ATO, IEX","TTWO, BXP, LNC, FRT, HBAN, ROP, CMS, CHD, ED, PNW, DTE, APD, AVY, BRO, CINF, ADM, BAX, NUE, STT, EIX, NTRS, AEE, VMC, HOLX, FE"
2011-01,"INCY, CMI, EMN, COO, FDS, MAA, AOS, TER, SWK, JBHT, ROL, SJM, POOL, SNA, DHI, DOV, ROK, AFL, MHK, PPG, ESS, HBAN, RHI, GL, BXP","LNC, CHD, ATO, IEX, ROP, DTE, CMS, FRT, ED, PNW, BRO, APD, TTWO, AVY, CINF, NUE, BAX, NTRS, EIX, VMC, STT, ADM, HOLX, AEE, FE"
2011-02,"CMI, INCY, AOS, FDS, COO, TER, EMN, ROK, DOV, MAA, ROL, SJM, SWK, PPG, HBAN, SNA, JBHT, CMS, ROP, AFL, IEX, ED, ESS, RHI, CHD","FRT, ATO, DTE, GL, POOL, PNW, BXP, LNC, BRO, TTWO, DHI, MHK, APD, CINF, NUE, AVY, ADM, BAX, AEE, NTRS, EIX, HOLX, VMC, STT, FE"
2011-03,"CMI, COO, FDS, INCY, ROK, AOS, ROL, TER, EMN, SJM, SWK, DOV, MAA, JBHT, POOL, BRO, PPG, CMS, ROP, ATO, ED, CHD, PNW, IEX, HBAN","DTE, ESS, FRT, RHI, SNA, BXP, DHI, AFL, GL, LNC, MHK, CINF, APD, ADM, BAX, NUE, AVY, NTRS, AEE, EIX, VMC, TTWO, HOLX, FE, STT"
2011-04,"CMI, COO, AOS, INCY, FDS, ROK, EMN, ROL, SJM, SWK, PPG, DOV, CMS, TER, BRO, ED, MAA, ATO, HBAN, POOL, CHD, DTE, JBHT, PNW, IEX","ROP, SNA, RHI, GL, ESS, MHK, FRT, BXP, LNC, DHI, AFL, ADM, CINF, APD, BAX, AVY, HOLX, NTRS, VMC, EIX, NUE, AEE, TTWO, FE, STT"
2011-05,"COO, INCY, AOS, CMI, ROL, ROK, FDS, SJM, EMN, HBAN, POOL, PPG, SWK, CMS, PNW, MAA, ED, CHD, DTE, DOV, JBHT, RHI, ATO, BRO, TER","ROP, IEX, ESS, FRT, GL, BXP, SNA, DHI, LNC, AFL, MHK, CINF, APD, ADM, BAX, AVY, HOLX, EIX, VMC, AEE, TTWO, STT, NUE, NTRS, FE"
2011-06,"INCY, COO, ROL, AOS, SJM, CMI, HBAN, FDS, POOL, ROK, EMN, SWK, PNW, PPG, ED, CHD, MAA, CMS, DHI, BRO, TER, ATO, JBHT, DTE, MHK","ESS, DOV, BXP, ROP, RHI, FRT, GL, IEX, SNA, LNC, CINF, BAX, APD, AFL, HOLX, ADM, AVY, AEE, EIX, TTWO, STT, FE, NTRS, NUE, VMC"
2011-07,"INCY, COO, HBAN, SJM, ROK, ROL, AOS, POOL, FDS, CMI, PNW, SWK, EMN, PPG, ED, BRO, MAA, DHI, CMS, CHD, TER, ESS, DOV, JBHT, DTE","FRT, CINF, ATO, SNA, BXP, MHK, ROP, IEX, RHI, GL, LNC, ADM, BAX, APD, HOLX, AVY, AFL, AEE, EIX, STT, VMC, NTRS, TTWO, FE, NUE"
2011-08,"COO, INCY, SJM, ROK, EMN, CMI, HBAN, ROL, AOS, FDS, CMS, ED, TER, SWK, DHI, PNW, CHD, PPG, MAA, ATO, DTE, POOL, FRT, ROP, BRO","ESS, ADM, DOV, BXP, JBHT, MHK, RHI, GL, CINF, SNA, IEX, AFL, HOLX, LNC, APD, BAX, AEE, EIX, AVY, NUE, FE, TTWO, STT, VMC, NTRS"
2011-09,"COO, INCY, ROL, CMI, EMN, MAA, ROK, CMS, ED, SJM, HBAN, TER, AOS, FDS, PNW, SWK, ESS, CHD, DTE, FRT, ATO, PPG, POOL, ROP, ADM","DOV, DHI, BXP, GL, JBHT, MHK, SNA, CINF, RHI, BRO, IEX, APD, AFL, LNC, AEE, BAX, EIX, HOLX, NUE, FE, AVY, TTWO, STT, VMC, NTRS"
2011-10,"COO, INCY, CMI, ROK, FDS, CMS, SJM, TER, EMN, ED, ROL, PNW, MAA, CHD, DTE, ATO, POOL, HBAN, PPG, AOS, SWK, ADM, DOV, ROP, APD","ESS, BXP, JBHT, CINF, FRT, IEX, GL, EIX, DHI, SNA, RHI, MHK, TTWO, AEE, BAX, NUE, HOLX, BRO, AFL, FE, LNC, STT, AVY, NTRS, VMC"
2011-11,"COO, CMI, INCY, CMS, FDS, TER, ROK, SJM, MAA, ROL, DHI, PNW, ADM, DTE, AOS, ED, ROP, SWK, ATO, CHD, POOL, DOV, EMN, PPG, ESS","FRT, APD, IEX, TTWO, AEE, HOLX, JBHT, EIX, BXP, RHI, SNA, CINF, GL, FE, LNC, BRO, BAX, MHK, AFL, NUE, STT, NTRS, HBAN, AVY, VMC"
2011-12,"COO, INCY, CMI, CMS, TER, DHI, FDS, ED, PNW, SJM, ROL, ROK, ROP, DTE, AOS, CHD, EMN, SWK, POOL, ATO, PPG, BXP, MAA, APD, DOV","ESS, FRT, JBHT, GL, EIX, IEX, AEE, MHK, ADM, LNC, BAX, HOLX, SNA, CINF, FE, TTWO, RHI, BRO, NUE, NTRS, STT, HBAN, AVY, AFL, VMC"
2012-01,"COO, INCY, CMS, CMI, TER, ED, DHI, SJM, PNW, AOS, ROP, ROL, DTE, CHD, ESS, FDS, MAA, EMN, ROK, ATO, BXP, SWK, PPG, POOL, APD","EIX, TTWO, JBHT, DOV, FRT, AEE, FE, IEX, HOLX, GL, CINF, ADM, RHI, BAX, SNA, BRO, MHK, STT, NTRS, LNC, HBAN, NUE, AVY, AFL, VMC"
2012-02,"COO, INCY, CMI, DHI, CMS, MAA, ROL, EMN, ED, ROP, AOS, ESS, BXP, CHD, SJM, ROK, FDS, DTE, JBHT, PNW, TER, POOL, FRT, PPG, DOV","CINF, GL, TTWO, SWK, ATO, HOLX, HBAN, EIX, APD, SNA, IEX, STT, AEE, RHI, FE, ADM, AFL, BRO, BAX, MHK, LNC, NUE, AVY, VMC, NTRS"
2012-03,"INCY, COO, CMI, DTE, CMS, ED, PNW, HBAN, SJM, MAA, CHD, ESS, GL, FRT, EMN, ROK, BXP, AEE, AOS, POOL, ROL, EIX, PPG, ROP, JBHT","CINF, ATO, DOV, FDS, FE, SNA, SWK, TER, TTWO, HOLX, IEX, APD, LNC, BAX, AFL, ADM, BRO, MHK, RHI, DHI, AVY, STT, NUE, VMC, NTRS"
2012-04,"INCY, COO, SJM, DTE, HBAN, CMI, CMS, PNW, ED, ESS, CHD, MAA, BXP, GL, AEE, FRT, ROK, AOS, POOL, ROL, ROP, EIX, EMN, PPG, JBHT","FE, ATO, CINF, FDS, DOV, SNA, TER, SWK, LNC, HOLX, BAX, IEX, TTWO, APD, ADM, AFL, BRO, RHI, DHI, MHK, AVY, STT, NUE, VMC, NTRS"
2012-05,"INCY, COO, CMS, DTE, SJM, ESS, PNW, ED, CHD, CMI, HBAN, MAA, AEE, AOS, BXP, FRT, GL, EIX, ROP, PPG, ROL, POOL, ROK, EMN, FDS","FE, JBHT, CINF, ATO, DOV, TER, SNA, SWK, BRO, IEX, ADM, LNC, BAX, TTWO, HOLX, APD, DHI, AFL, RHI, MHK, STT, AVY, NUE, NTRS, VMC"
2012-06,"INCY, COO, CMS, CHD, DTE, PNW, ED, ESS, SJM, MAA, CMI, AOS, ROP, FRT, POOL, BXP, PPG, ROL, AEE, EIX, ROK, FDS, CINF, JBHT, HBAN","FE, ATO, SNA, EMN, GL, DHI, DOV, SWK, IEX, BRO, MHK, TER, ADM, HOLX, RHI, APD, BAX, TTWO, AVY, AFL, LNC, NUE, STT, NTRS, VMC"
2012-07,"INCY, COO, CMS, ESS, CHD, DTE, ED, PNW, POOL, MAA, FRT, BXP, PPG, AOS, ROL, CMI, CINF, ROP, AEE, SJM, EMN, JBHT, EIX, SNA, GL","FE, FDS, ATO, DHI, ROK, HBAN, SWK, MHK, BRO, DOV, IEX, TER, ADM, APD, BAX, HOLX, AFL, RHI, AVY, LNC, TTWO, NTRS, VMC, NUE, STT"
2012-08,"INCY, COO, ESS, CMS, CHD, DTE, ED, PNW, FRT, MAA, BXP, ROL, ROP, AEE, AOS, PPG, CINF, SJM, JBHT, EIX, CMI, SNA, FE, GL, ATO","EMN, FDS, POOL, HBAN, ROK, DHI, SWK, DOV, BRO, TER, IEX, BAX, HOLX, AVY, MHK, APD, ADM, AFL, RHI, NUE, TTWO, NTRS, VMC, LNC, STT"
2012-09,"COO, INCY, CHD, CMS, DTE, ESS, ED, PNW, AOS, ROL, ROP, FRT, SJM, MAA, PPG, BXP, CINF, POOL, JBHT, SNA, AEE, CMI, FDS, EMN, GL","EIX, ATO, HBAN, ROK, DOV, FE, SWK, DHI, BRO, TER, IEX, MHK, BAX, APD, ADM, HOLX, AFL, AVY, RHI, TTWO, NUE, NTRS, VMC, LNC, STT"
2012-10,"COO, INCY, CMS, CHD, DTE, PNW, AOS, ED, ESS, ROL, ROP, FRT, SJM, POOL, SNA, PPG, MAA, AEE, CINF, BXP, EMN, EIX, CMI, GL, ATO","DHI, HBAN, JBHT, SWK, FDS, ROK, FE, MHK, BRO, DOV, IEX, BAX, HOLX, TER, ADM, APD, AFL, RHI, AVY, TTWO, VMC, NTRS, NUE, LNC, STT"
2012-11,"COO, INCY, CMS, PNW, DTE, POOL, AOS, CHD, ESS, ED, FRT, ROL, ROP, PPG, SJM, SNA, JBHT, AEE, CINF, EIX, MAA, HBAN, EMN, BXP, CMI","GL, DHI, ATO, MHK, FE, ROK, FDS, BRO, DOV, BAX, IEX, SWK, HOLX, TER, RHI, AFL, ADM, APD, NUE, NTRS, STT, VMC, TTWO, AVY, LNC"
2012-12,"COO, POOL, CMS, CHD, AOS, INCY, PNW, ROL, DTE, SNA, PPG, ROP, ESS, CINF, ED, FRT, JBHT, CMI, SJM, MHK, HBAN, EMN, ROK, DHI, GL","EIX, MAA, AEE, ATO, BXP, BRO, FE, DOV, BAX, IEX, FDS, TER, SWK, HOLX, RHI, AFL, VMC, TTWO, APD, ADM, NTRS, NUE, STT, AVY, LNC"
2013-01,"COO, POOL, PPG, AOS, CHD, CMS, CMI, ROP, ESS, EMN, PNW, INCY, HBAN, DTE, JBHT, ROL, FRT, CINF, ED, SNA, ROK, SJM, MAA, GL, DHI","BXP, EIX, MHK, AEE, ATO, DOV, BRO, FDS, IEX, FE, BAX, HOLX, SWK, TER, RHI, AFL, APD, ADM, TTWO, AVY, NTRS, STT, VMC, NUE, LNC"
2013-02,"COO, POOL, CHD, CMS, AOS, PPG, PNW, ROP, ESS, JBHT, DTE, CMI, EMN, ED, ROL, MHK, FRT, CINF, EIX, AEE, SJM, MAA, SNA, ATO, GL","BXP, ROK, DHI, INCY, FDS, IEX, BRO, FE, DOV, BAX, HBAN, HOLX, TER, SWK, VMC, AVY, APD, RHI, TTWO, ADM, NUE, STT, NTRS, AFL, LNC"
2013-03,"COO, CMS, POOL, CHD, AOS, PNW, DTE, ROP, ED, PPG, INCY, SJM, AEE, CINF, ESS, JBHT, EMN, EIX, FRT, ROL, ATO, MAA, SNA, BRO, MHK","GL, CMI, BXP, FE, FDS, ROK, DHI, IEX, DOV, BAX, HBAN, TTWO, ADM, AVY, TER, APD, SWK, RHI, HOLX, VMC, NUE, STT, NTRS, AFL, LNC"
2013-04,"COO, CMS, CHD, POOL, PNW, DTE, AOS, ROP, ED, SJM, JBHT, PPG, AEE, CINF, ATO, ESS, EIX, EMN, ROL, FRT, SNA, BRO, MAA, MHK, INCY","FE, DHI, GL, CMI, BXP, TTWO, IEX, BAX, ROK, DOV, FDS, ADM, HBAN, AVY, SWK, APD, TER, RHI, STT, HOLX, VMC, NUE, NTRS, AFL, LNC"
2013-05,"COO, CMS, PNW, CHD, AOS, ED, POOL, DTE, SJM, PPG, CINF, AEE, EIX, ATO, JBHT, ROP, FE, FRT, ROL, INCY, EMN, ESS, BAX, SNA, GL","MAA, BXP, BRO, DHI, MHK, ADM, IEX, FDS, ROK, TTWO, CMI, DOV, APD, STT, RHI, AVY, TER, HOLX, SWK, HBAN, NTRS, NUE, AFL, LNC, VMC"
2013-06,"COO, CMS, PNW, AOS, CHD, SJM, ED, DTE, PPG, AEE, ATO, POOL, CINF, JBHT, EIX, ROP, BAX, FE, FRT, ROL, SNA, EMN, GL, MAA, ESS","INCY, FDS, DHI, MHK, BRO, ADM, BXP, IEX, ROK, DOV, APD, STT, CMI, AVY, HOLX, HBAN, RHI, TER, NTRS, SWK, AFL, TTWO, NUE, VMC, LNC"
2013-07,"COO, CMS, CHD, PNW, ED, AEE, POOL, DTE, EIX, SJM, PPG, CINF, AOS, ATO, JBHT, BAX, ROP, ROL, FRT, MHK, INCY, EMN, FE, SNA, MAA","ESS, GL, DHI, FDS, BXP, ADM, IEX, BRO, DOV, ROK, STT, APD, HBAN, AVY, NTRS, HOLX, TER, TTWO, CMI, RHI, SWK, AFL, NUE, VMC, LNC"
2013-08,"COO, CMS, CHD, PNW, POOL, AEE, DTE, ED, SJM, EIX, PPG, CINF, AOS, ATO, JBHT, BAX, MHK, ROP, EMN, ROL, FRT, INCY, SNA, FE, GL","ESS, MAA, FDS, ADM, DHI, ROK, BXP, IEX, BRO, DOV, APD, STT, HBAN, HOLX, AVY, NTRS, TTWO, RHI, CMI, NUE, SWK, TER, AFL, LNC, VMC"
2013-09,"COO, INCY, POOL, CHD, CMS, AOS, SJM, PPG, DTE, ED, JBHT, MHK, PNW, CINF, ROP, EIX, ATO, ROL, SNA, AEE, BAX, FE, GL, EMN, IEX","FRT, ROK, TTWO, FDS, DOV, MAA, HBAN, ESS, STT, BXP, BRO, DHI, AVY, RHI, APD, ADM, TER, VMC, CMI, SWK, HOLX, NUE, NTRS, LNC, AFL"
2013-10,"COO, INCY, POOL, CHD, CMS, AOS, PPG, SJM, DTE, MHK, ED, JBHT, PNW, ROP, CINF, ATO, ROL, EIX, SNA, AEE, GL, FE, BAX, IEX, FRT","ROK, EMN, FDS, DOV, MAA, TTWO, ESS, DHI, BXP, HBAN, BRO, STT, RHI, AVY, APD, VMC, ADM, TER, CMI, SWK, NUE, HOLX, NTRS, LNC, AFL"
2013-11,"COO, INCY, POOL, CHD, AOS, CMS, PPG, SJM, DTE, ED, PNW, CINF, JBHT, ATO, MHK, FE, AEE, EIX, ROP, ROL, SNA, GL, IEX, BAX, FRT","ROK, EMN, DOV, ESS, MAA, HBAN, DHI, FDS, TTWO, BXP, AVY, STT, BRO, ADM, VMC, RHI, APD, TER, NUE, CMI, HOLX, LNC, NTRS, SWK, AFL"
2013-12,"INCY, COO, CHD, POOL, AOS, CMS, MHK, DTE, PPG, SJM, ED, CINF, PNW, ATO, JBHT, AEE, EIX, FE, BAX, ROL, ROP, SNA, GL, FRT, IEX","DHI, ROK, EMN, FDS, HBAN, ESS, DOV, ADM, MAA, BXP, AVY, STT, BRO, TTWO, LNC, APD, RHI, VMC, NUE, TER, SWK, HOLX, NTRS, CMI, AFL"
2014-01,"INCY, COO, CHD, POOL, AOS, CMS, MHK, PPG, DTE, SJM, ED, CINF, ATO, PNW, AEE, JBHT, ROP, ROL, EIX, GL, BAX, FE, SNA, FRT, IEX","DHI, ROK, EMN, ADM, DOV, HBAN, FDS, MAA, ESS, BXP, AVY, STT, TTWO, RHI, BRO, APD, VMC, LNC, NUE, NTRS, TER, CMI, SWK, HOLX, AFL"
2014-02,"INCY, COO, CHD, POOL, MHK, CMS, DTE, PPG, ATO, AEE, AOS, SJM, EIX, PNW, ED, JBHT, ROP, FRT, CINF, BAX, ROL, DHI, GL, SNA, IEX","ESS, FE, TTWO, MAA, BXP, EMN, ROK, VMC, HBAN, AVY, FDS, ADM, RHI, DOV, BRO, STT, APD, NTRS, LNC, TER, CMI, NUE, SWK, AFL, HOLX"
2014-03,"INCY, COO, CHD, POOL, CMS, DTE, MHK, AOS, PPG, AEE, EIX, PNW, ED, ATO, DHI, SJM, JBHT, ROL, FRT, SNA, ROP, BAX, CINF, GL, IEX","ESS, FE, EMN, MAA, BXP, HBAN, ROK, AVY, VMC, DOV, APD, FDS, TTWO, STT, RHI, NTRS, ADM, CMI, BRO, LNC, TER, NUE, SWK, HOLX, AFL"
2014-04,"INCY, COO, POOL, CHD, CMS, EIX, DTE, AEE, MHK, ATO, PPG, PNW, FRT, ED, AOS, CINF, BAX, ROL, FE, SJM, SNA, DHI, GL, JBHT, ROP","ESS, MAA, HBAN, BXP, IEX, TTWO, EMN, DOV, VMC, AVY, RHI, STT, ROK, ADM, FDS, APD, NTRS, BRO, LNC, CMI, AFL, NUE, TER, SWK, HOLX"
2014-05,"INCY, COO, CHD, CMS, DTE, POOL, AEE, EIX, ATO, MHK, PPG, ED, AOS, PNW, CINF, FRT, SNA, ROP, JBHT, ROL, GL, BAX, DHI, SJM, FE","ESS, MAA, IEX, RHI, BXP, DOV, HBAN, EMN, ROK, VMC, TTWO, AVY, ADM, FDS, APD, STT, NTRS, BRO, LNC, SWK, NUE, CMI, AFL, TER, HOLX"
2014-06,"INCY, COO, CMS, CHD, PPG, ATO, DTE, AOS, POOL, EIX, AEE, CINF, FRT, ED, ROP, ROL, JBHT, PNW, MHK, DHI, SNA, GL, BAX, SJM, RHI","ESS, MAA, IEX, ADM, HBAN, FE, BXP, DOV, ROK, VMC, EMN, AVY, TTWO, APD, FDS, NTRS, STT, CMI, NUE, AFL, BRO, LNC, SWK, HOLX, TER"
2014-07,"INCY, COO, CHD, CMS, DTE, ATO, EIX, AEE, PPG, POOL, CINF, MHK, AOS, ED, FRT, PNW, DHI, ROP, SJM, GL, ROL, JBHT, SNA, RHI, ESS","BAX, MAA, ADM, IEX, FE, VMC, FDS, HBAN, BXP, TTWO, AVY, DOV, EMN, NTRS, ROK, APD, STT, BRO, CMI, AFL, TER, NUE, LNC, HOLX, SWK"
2014-08,"INCY, COO, CMS, CHD, POOL, DTE, PPG, EIX, CINF, MHK, ATO, AEE, ED, FRT, PNW, AOS, SNA, ROP, JBHT, GL, ROL, BAX, FDS, VMC, ADM","TTWO, HBAN, RHI, AVY, IEX, SJM, ESS, DOV, DHI, NTRS, ROK, BXP, MAA, BRO, APD, STT, FE, EMN, LNC, NUE, HOLX, TER, SWK, AFL, CMI"
2014-09,"INCY, COO, CMS, EIX, PPG, POOL, DTE, MHK, CHD, ATO, JBHT, HBAN, ROP, CINF, SNA, AEE, ED, RHI, AOS, FDS, BAX, GL, FRT, ADM, PNW","SJM, AVY, IEX, NTRS, DHI, TTWO, ROK, STT, LNC, FE, BXP, ROL, APD, ESS, DOV, BRO, EMN, VMC, MAA, AFL, TER, NUE, HOLX, SWK, CMI"
2014-10,"INCY, COO, JBHT, CMS, MHK, PPG, DTE, ADM, SNA, AOS, ROP, CHD, HBAN, EIX, FRT, CINF, RHI, ATO, AVY, IEX, POOL, LNC, GL, BXP, AEE","NTRS, ED, VMC, PNW, BRO, DHI, ESS, MAA, BAX, STT, ROL, EMN, ROK, DOV, FDS, SJM, NUE, TTWO, FE, APD, SWK, HOLX, TER, AFL, CMI"
2014-11,"INCY, COO, JBHT, CMS, ROP, MHK, SNA, PPG, DTE, AOS, RHI, FRT, ADM, EIX, ATO, CINF, CHD, BXP, POOL, ESS, HBAN, AEE, IEX, AVY, ED","PNW, LNC, GL, DHI, BRO, ROL, NTRS, STT, MAA, FDS, ROK, VMC, TTWO, DOV, SWK, SJM, EMN, NUE, BAX, FE, APD, AFL, TER, HOLX, CMI"
2014-12,"INCY, COO, SNA, CMS, PPG, JBHT, MHK, DTE, RHI, ROP, EIX, ADM, FRT, ESS, BXP, CHD, AOS, ATO, AVY, CINF, BRO, MAA, HBAN, NTRS, TTWO","FDS, POOL, IEX, ED, AEE, DHI, STT, PNW, ROL, GL, LNC, VMC, BAX, DOV, SJM, SWK, EMN, ROK, FE, APD, TER, NUE, AFL, HOLX, CMI"
2015-01,"INCY, COO, PPG, SNA, JBHT, CMS, DTE, ADM, ATO, EIX, MHK, ROP, RHI, AOS, FRT, CHD, FDS, ESS, POOL, BXP, AEE, TTWO, CINF, HBAN, PNW","AVY, BRO, IEX, ED, LNC, NTRS, STT, ROL, MAA, GL, BAX, DHI, FE, SWK, SJM, ROK, APD, AFL, TER, EMN, DOV, VMC, NUE, CMI, HOLX"
2015-02,"INCY, COO, CMS, PPG, DTE, MHK, AOS, SNA, FRT, ESS, EIX, BXP, ATO, RHI, CHD, TTWO, JBHT, FDS, ROP, AVY, PNW, AEE, ED, ADM, POOL","MAA, CINF, HBAN, ROL, NTRS, IEX, BRO, FE, STT, DHI, BAX, GL, LNC, SJM, APD, VMC, SWK, ROK, HOLX, DOV, AFL, EMN, TER, NUE, CMI"
2015-03,"INCY, CMS, COO, PPG, MHK, DTE, AOS, SNA, ESS, FRT, BXP, ATO, EIX, RHI, JBHT, CHD, TTWO, FDS, ROP, PNW, AVY, AEE, ED, POOL, MAA","ADM, ROL, CINF, HBAN, NTRS, IEX, DHI, BRO, STT, SJM, FE, VMC, APD, BAX, GL, LNC, ROK, SWK, HOLX, DOV, AFL, TER, EMN, NUE, CMI"
2015-04,"INCY, COO, CMS, AOS, MHK, SNA, ATO, FRT, PPG, DTE, ESS, BXP, EIX, CHD, RHI, ROP, ROL, JBHT, TTWO, FDS, MAA, AVY, POOL, PNW, CINF","AEE, ADM, ED, HBAN, DHI, BRO, VMC, IEX, NTRS, GL, STT, SJM, FE, APD, LNC, BAX, ROK, HOLX, AFL, SWK, DOV, TER, EMN, NUE, CMI"
